央视频道,#genre#
齐齐哈尔经济法治,http://mmitv.top/pltv/source.php?id=qqhejjfz&token=d2a455539ece
求索动物,http://mmitv.top/pltv/source.php?id=qsdw&token=ebebe9d0f29b
求索生活,http://mmitv.top/pltv/source.php?id=qssh&token=b364ca21eba1
求索科学,http://mmitv.top/pltv/source.php?id=qskx&token=1123699a07e5
求索纪录,http://mmitv.top/pltv/source.php?id=qsjl&token=d045b95dd873
海南卫视,http://mmitv.top/pltv/source.php?id=hainws&token=72670cc9ebdf
超级体育,http://mmitv.top/pltv/source.php?id=cjty&token=3ece1fdb70d9
甘肃卫视,http://mmitv.top/pltv/source.php?id=gsws&token=6583a45b1192
金鹰卡通,http://mmitv.top/pltv/source.php?id=jykt&token=59cb13907782
天元围棋,http://mmitv.top/pltv/source.php?id=tywq&token=4116eff1cef3
贵州2套,http://mmitv.top/pltv/source.php?id=gz-2&token=428bb1ba00a4
贵州3套,http://mmitv.top/pltv/source.php?id=gz-3&token=c31b25dd2594
贵州4套,http://mmitv.top/pltv/source.php?id=gz-4&token=2fbdd76b38be
贵州5套,http://mmitv.top/pltv/source.php?id=gz-5&token=bfe35a9b68c5
贵州6套,http://mmitv.top/pltv/source.php?id=gz-6&token=d90b720d68e1
贵州7套,http://mmitv.top/pltv/source.php?id=gz-7&token=609b99885c9d
贵阳1套,http://mmitv.top/pltv/source.php?id=gy-1&token=b1e39ed6f80a
六盘水1套,http://mmitv.top/pltv/source.php?id=lps-1&token=791dd9f48c4d
六盘水2套,http://mmitv.top/pltv/source.php?id=lps-2&token=b5f6c0153321
凯里电视台,http://mmitv.top/pltv/source.php?id=kldst&token=43bb6a4bf28a
安顺公共频道,http://mmitv.top/pltv/source.php?id=asggpd&token=5b51a0e0ee6b
安顺新闻综合,http://mmitv.top/pltv/source.php?id=asxwzh&token=a343a833f0c6
毕节1套,http://mmitv.top/pltv/source.php?id=bj-1-1&token=02904789695f
毕节2套,http://mmitv.top/pltv/source.php?id=bj-2-1&token=dde0a5aadf4e
遵义综合,http://mmitv.top/pltv/source.php?id=zyzh-1&token=a74364487df0
遵义公共,http://mmitv.top/pltv/source.php?id=zygg&token=8dda3f8abf92
遵义都市,http://mmitv.top/pltv/source.php?id=zyds&token=0838d39ad37f
雷山综合,http://mmitv.top/pltv/source.php?id=lszh&token=c864596bca90
黔东南综合,http://mmitv.top/pltv/source.php?id=qdnzh&token=9db84b8d4dde
黔西电视台,http://mmitv.top/pltv/source.php?id=qxdst&token=bed69a3cffa5
黔南1套,http://mmitv.top/pltv/source.php?id=qn-1&token=a9eb4aa4dda1
黔南2套,http://mmitv.top/pltv/source.php?id=qn-2&token=7879c385a99a
黔西南公共,http://mmitv.top/pltv/source.php?id=qxngg&token=3f67a1b5e3f7
黔西南综合,http://mmitv.top/pltv/source.php?id=qxnzh&token=f5ffa988ba9d
CCTV16-4K,http://mmitv.top/pltv/source.php?id=cctv16-4k&token=1eb38963d047
CCTV4K-4K,http://mmitv.top/pltv/source.php?id=cctv4k-4k&token=14bea794107e
CCTV4欧洲,http://mmitv.top/pltv/source.php?id=cctv4oz&token=22f0e9135e10
纯享4K,http://mmitv.top/pltv/source.php?id=cx-4k&token=2bc55de995de
云南卫视,http://mmitv.top/pltv/source.php?id=ynws&token=309308ad1778
青海卫视,http://mmitv.top/pltv/source.php?id=qhws&token=27fd06e1af16
NewTV魅力潇湘,http://mmitv.top/pltv/source.php?id=newtvmlx&token=406f841d3a53
法治天地,http://mmitv.top/pltv/source.php?id=fztd&token=782dd8eb7600
黑莓电竞,http://mmitv.top/pltv/source.php?id=hdj&token=d088171681be
上视外语,http://mmitv.top/pltv/source.php?id=sswy&token=dcfc3fbe53f5
东方影视,http://mmitv.top/pltv/source.php?id=dfys&token=98bf19e05482
五星体育,http://mmitv.top/pltv/source.php?id=wxty&token=c62a24c38170
动漫秀场,http://mmitv.top/pltv/source.php?id=dmxc&token=cc80d4336483
欢笑剧场,http://mmitv.top/pltv/source.php?id=hxjc&token=596bde1a3d92
生活时尚,http://mmitv.top/pltv/source.php?id=shss&token=c5c84a31c95f
上视都市,http://mmitv.top/pltv/source.php?id=ssds&token=78e620dea742
劲爆体育,http://mmitv.top/pltv/source.php?id=jbty&token=f516d7814eb7
哈哈炫动,http://mmitv.top/pltv/source.php?id=hhxd&token=0f6efa2edef4
4K电影,http://mmitv.top/pltv/source.php?id=4kdy&token=818c6c593845
亚洲影院,http://mmitv.top/pltv/source.php?id=yzyy&token=47a29f7beb81
欧美影院,http://mmitv.top/pltv/source.php?id=omyy&token=657a83f33cb5
精品剧场,http://mmitv.top/pltv/source.php?id=jpjc&token=50ba4f5b5c14
风尚音乐,http://mmitv.top/pltv/source.php?id=fsyl&token=a07ed8370d12
漫游世界,http://mmitv.top/pltv/source.php?id=mysj&token=8c3fdbb7b1c3
电子竞技,http://mmitv.top/pltv/source.php?id=dzjj&token=db6cfc15cde5
高清娱乐,http://mmitv.top/pltv/source.php?id=gqyl&token=044e766afe49
爱世界,http://mmitv.top/pltv/source.php?id=asj&token=95c5fdb31784
爱体育,http://mmitv.top/pltv/source.php?id=aty&token=b3d28c88453b
爱军武,http://mmitv.top/pltv/source.php?id=ajw&token=34e2885273b8
爱动漫,http://mmitv.top/pltv/source.php?id=adm&token=1188dcc03b97
爱历史,http://mmitv.top/pltv/source.php?id=als&token=f1cf608c4a12
爱喜剧,http://mmitv.top/pltv/source.php?id=axj&token=0b8e38ae205f
爱奇谈,http://mmitv.top/pltv/source.php?id=aqt&token=fbc6b98efc02
爱娱乐,http://mmitv.top/pltv/source.php?id=ayl&token=a1cbc9de419e
爱家庭,http://mmitv.top/pltv/source.php?id=ajt&token=b02a2ba312ac
爱幼教,http://mmitv.top/pltv/source.php?id=ayj&token=f463c6b474ad
爱怀旧,http://mmitv.top/pltv/source.php?id=ahj&token=db605f401c9c
爱悬疑,http://mmitv.top/pltv/source.php?id=axy&token=fa4757b42cc7
爱探索,http://mmitv.top/pltv/source.php?id=ats&token=7ee9583bb28d
爱旅行,http://mmitv.top/pltv/source.php?id=alx&token=bd937a5b5527
爱时尚,http://mmitv.top/pltv/source.php?id=ass&token=cc23d46cc64e
爱江湖,http://mmitv.top/pltv/source.php?id=ajh&token=2131aea9d1ce
爱浪漫,http://mmitv.top/pltv/source.php?id=alm&token=5797e3675eca
爱猎奇,http://mmitv.top/pltv/source.php?id=alq&token=c9aede21195a
爱玩具,http://mmitv.top/pltv/source.php?id=awj&token=83423f328c05
爱电竞,http://mmitv.top/pltv/source.php?id=adj&token=283e747cb05a
爱科学,http://mmitv.top/pltv/source.php?id=akx&token=563ff653fb5f
爱科幻,http://mmitv.top/pltv/source.php?id=akh&token=5ed1ad95cffa
爱经典,http://mmitv.top/pltv/source.php?id=ajd&token=491d3409a77f
爱美食,http://mmitv.top/pltv/source.php?id=ams&token=e04fd8c73ab7
爱解密,http://mmitv.top/pltv/source.php?id=ajm&token=44e1350744bd
爱谍战,http://mmitv.top/pltv/source.php?id=adz&token=cbcbe4de780c
爱赛车,http://mmitv.top/pltv/source.php?id=asc&token=765081525b38
爱都市,http://mmitv.top/pltv/source.php?id=ads&token=bb3661b627c3
爱院线,http://mmitv.top/pltv/source.php?id=ayx&token=4806c51e58f2
爱青春,http://mmitv.top/pltv/source.php?id=aqc&token=cdbafee43c38
CETV-1,http://mmitv.top/pltv/source.php?id=cetv-1&token=55dfeb585d29
CETV-4,http://mmitv.top/pltv/source.php?id=cetv-4&token=3e17bb3be346
幸福剧场,http://mmitv.top/pltv/source.php?id=xfjc&token=7e22fd37b5ae
幸福娱乐,http://mmitv.top/pltv/source.php?id=xfyl&token=edc1dc9dab41
每日影院,http://mmitv.top/pltv/source.php?id=mryy&token=f4436c8fc151
风尚生活,http://mmitv.top/pltv/source.php?id=fssh&token=661c4f1e372b
三沙卫视,http://mmitv.top/pltv/source.php?id=ssws&token=32b98e151e7b
上海卫视,http://mmitv.top/pltv/source.php?id=shws&token=e0ca16226b0a
中国天气,http://mmitv.top/pltv/source.php?id=zgtq&token=99586a19f6f3
兵团卫视,http://mmitv.top/pltv/source.php?id=btws&token=55fe532d5769
内蒙古卫视,http://mmitv.top/pltv/source.php?id=nmgws&token=9ea946413e7f
卡酷少儿,http://mmitv.top/pltv/source.php?id=kkse&token=b0dfc9b7c670
宁夏卫视,http://mmitv.top/pltv/source.php?id=nxws&token=b7995c1c4012
山东教育卫视,http://mmitv.top/pltv/source.php?id=sdjyws&token=e72d476182db
山西卫视,http://mmitv.top/pltv/source.php?id=shanxws&token=5f6707e809cb
新疆卫视,http://mmitv.top/pltv/source.php?id=xjws&token=54ce4e1db314
百姓健康,http://mmitv.top/pltv/source.php?id=bxjk&token=1fd193805881
西藏卫视,http://mmitv.top/pltv/source.php?id=xzws&token=7989d2ef5b01
魅力足球,http://mmitv.top/pltv/source.php?id=mlzq&token=346a18a60dff
早期教育,http://mmitv.top/pltv/source.php?id=zqjy&token=1b4567105720
东方财经,http://mmitv.top/pltv/source.php?id=dfcj&token=01adb0c69689
证券服务,http://mmitv.top/pltv/source.php?id=zqfw&token=2b35fe018fdb
书画频道,http://mmitv.top/pltv/source.php?id=shpd&token=418af985e084
新动漫,http://mmitv.top/pltv/source.php?id=xdm&token=553022ea2532
国学频道,http://mmitv.top/pltv/source.php?id=gxpd&token=5328ba5fa295
游戏竞技,http://mmitv.top/pltv/source.php?id=yxjj&token=87e9ebfe91ea
中华特产,http://mmitv.top/pltv/source.php?id=zhtc&token=571466f98524
极速汽车,http://mmitv.top/pltv/source.php?id=jsqc&token=432a2c9e4417
生态环境,http://mmitv.top/pltv/source.php?id=sthj&token=1cff0a40d759
四海钓鱼,http://mmitv.top/pltv/source.php?id=shdy&token=68a40e09ca37
发现之旅,http://mmitv.top/pltv/source.php?id=fxzl&token=eee5335a7ec2
DOXTV,http://mmitv.top/pltv/source.php?id=doxtv&token=f2b5678f09d3
收藏天下,http://mmitv.top/pltv/source.php?id=sztx&token=2d3544b59240
财富天下,http://mmitv.top/pltv/source.php?id=cftx&token=2749e236c86f
女性时尚,http://mmitv.top/pltv/source.php?id=nxss&token=262c45e3c4c2
幸福彩,http://mmitv.top/pltv/source.php?id=xfc&token=00dd1eca8b68
先锋乒羽,http://mmitv.top/pltv/source.php?id=xfpy&token=a6602d515592
环球旅游,http://mmitv.top/pltv/source.php?id=hqly&token=e9d12ef66d61
老故事,http://mmitv.top/pltv/source.php?id=lgs&token=166fd6f02acf
摄影频道,http://mmitv.top/pltv/source.php?id=sypd&token=1257583ac65d
网络棋牌,http://mmitv.top/pltv/source.php?id=wlqp&token=ff488b4d65a1
靓妆,http://mmitv.top/pltv/source.php?id=z&token=c6d1a6804231
重庆新闻,http://mmitv.top/pltv/source.php?id=zqxw&token=ca911e82f9ff
重庆影视,http://mmitv.top/pltv/source.php?id=zqys&token=85bd0a862fd3
重庆社会与法,http://mmitv.top/pltv/source.php?id=zqshyf&token=e1cd97f87a8e
重庆时尚生活,http://mmitv.top/pltv/source.php?id=zqsssh&token=0c1641cd9793
重庆文体娱乐,http://mmitv.top/pltv/source.php?id=zqwtyl&token=c9af8b5ed253
重庆新农村,http://mmitv.top/pltv/source.php?id=zqxnc&token=61fc713cc4ff
重庆少儿,http://mmitv.top/pltv/source.php?id=zqse&token=27b31ba451e9
重庆科教,http://mmitv.top/pltv/source.php?id=zqkj&token=19511a6216c7
重庆汽摩,http://mmitv.top/pltv/source.php?id=zqqm&token=7f0b3c7c69ed
爱看导视,http://mmitv.top/pltv/source.php?id=akds&token=6c8398ac39b3
长寿综合,http://mmitv.top/pltv/source.php?id=cszh&token=0c786442f36f
酉阳综合,http://mmitv.top/pltv/source.php?id=yyzh-1&token=baf58811cca9
重广融媒,http://mmitv.top/pltv/source.php?id=zgrm&token=e9315be3310f
广东体育,http://mmitv.top/pltv/source.php?id=gdty&token=b3ae9705ae60
广东少儿,http://mmitv.top/pltv/source.php?id=gdse&token=8c6466f229b8
广东影视,http://mmitv.top/pltv/source.php?id=gdys&token=1a5725535895
广东新闻,http://mmitv.top/pltv/source.php?id=gdxw&token=caa136ed6217
广东民生,http://mmitv.top/pltv/source.php?id=gdms&token=fba1931e1c7d
广东珠江,http://mmitv.top/pltv/source.php?id=gdzj&token=44ff7651421f
广东经济科教,http://mmitv.top/pltv/source.php?id=gdjjkj&token=c8d7638f5178
广东综艺4K,http://mmitv.top/pltv/source.php?id=gdzy-4k&token=f56da8e39b9f
广东岭南戏曲,http://mmitv.top/pltv/source.php?id=gdlnxq&token=f00d13c5b2cf
广州影视,http://mmitv.top/pltv/source.php?id=gzys&token=6ae7a88d2776
广州新闻,http://mmitv.top/pltv/source.php?id=gzxw&token=e2b785b873ef
广州竞赛,http://mmitv.top/pltv/source.php?id=gzjs&token=324c0fcb9df1
广州综合,http://mmitv.top/pltv/source.php?id=gzzh&token=43bde3ba0f40
大湾区卫视,http://mmitv.top/pltv/source.php?id=dwqws&token=4bc51854d632
澳视澳门,http://mmitv.top/pltv/source.php?id=asam&token=407ce71fc620
陕西卫视,http://mmitv.top/pltv/source.php?id=shaanxws&token=e3130b4a4c1e
翡翠台,http://mmitv.top/pltv/source.php?id=fct&token=5b055eaedfd3
明珠台,http://mmitv.top/pltv/source.php?id=mzt&token=bf3c987ba367
G导视高清,http://mmitv.top/pltv/source.php?id=gdsgq&token=f7927e670a62
梅州导视,http://mmitv.top/pltv/source.php?id=mzds&token=faca949bd8dc
文物宝库,http://mmitv.top/pltv/source.php?id=wwbk&token=e0493a7e12aa
新视觉,http://mmitv.top/pltv/source.php?id=xsj&token=70767d5c21c7
梨园频道,http://mmitv.top/pltv/source.php?id=lypd&token=5c8ad0d1c0ca
武术世界,http://mmitv.top/pltv/source.php?id=wssj&token=cc8229e1a3cd
嘉佳卡通,http://mmitv.top/pltv/source.php?id=jjkt&token=1208cb036ff8
东莞新闻综合,http://mmitv.top/pltv/source.php?id=dgxwzh&token=b7595693aa98
东莞生活资讯,http://mmitv.top/pltv/source.php?id=dgshzx&token=ddf540ae6c7a
中山教育,http://mmitv.top/pltv/source.php?id=zsjy&token=97b5b87654e1
中山综合,http://mmitv.top/pltv/source.php?id=zszh&token=443a975ad205
中山文化,http://mmitv.top/pltv/source.php?id=zswh&token=3885a5f2996d
佛山公共,http://mmitv.top/pltv/source.php?id=fsgg&token=d261cd8082b3
佛山影视,http://mmitv.top/pltv/source.php?id=fsys&token=c6b7afb97b7a
佛山综合,http://mmitv.top/pltv/source.php?id=fszh&token=89eb7cb29bad
潮州综合,http://mmitv.top/pltv/source.php?id=czzh&token=c1c707950770
潮州民生,http://mmitv.top/pltv/source.php?id=czms&token=2fee296d4ff3
揭阳综合,http://mmitv.top/pltv/source.php?id=jyzh&token=82ed90c2d3cb
揭阳生活,http://mmitv.top/pltv/source.php?id=jysh&token=12e786860e14
汕头新闻综合,http://mmitv.top/pltv/source.php?id=stxwzh&token=d6dfcd12196e
汕头经济生活,http://mmitv.top/pltv/source.php?id=stjjsh&token=227e20764c9b
汕头文旅体育,http://mmitv.top/pltv/source.php?id=stwlty&token=5334dc7aef15
汕尾新闻综合,http://mmitv.top/pltv/source.php?id=swxwzh&token=f8190151f186
汕尾文化生活,http://mmitv.top/pltv/source.php?id=swwhsh&token=2c098bca8d22
茂名新闻综合,http://mmitv.top/pltv/source.php?id=mmxwzh&token=fd7c38f9cfed
茂名文化生活,http://mmitv.top/pltv/source.php?id=mmwhsh&token=e01a03f9f5fb
廉江1,http://mmitv.top/pltv/source.php?id=lj-1&token=d5feaea70ab7
廉江2,http://mmitv.top/pltv/source.php?id=lj-2&token=78cd5b97af95
惠州1,http://mmitv.top/pltv/source.php?id=hz-1-1&token=f1e93655d366
惠州2,http://mmitv.top/pltv/source.php?id=hz-2-1&token=7ff9b21d3711
梅州1,http://mmitv.top/pltv/source.php?id=mz-1&token=c34fd4bd8bd6
梅州2,http://mmitv.top/pltv/source.php?id=mz-2&token=43f6931fbabd
珠海1,http://mmitv.top/pltv/source.php?id=zh-1&token=4860a86eb09c
珠海2,http://mmitv.top/pltv/source.php?id=zh-2&token=983e0adbe2e1
云浮综合,http://mmitv.top/pltv/source.php?id=yfzh&token=664037ac19e8
南海综合,http://mmitv.top/pltv/source.php?id=nhzh&token=9d692f3b58d2
博罗综合,http://mmitv.top/pltv/source.php?id=blzh&token=cc8f36d2ede1
平远综合,http://mmitv.top/pltv/source.php?id=pyzh&token=f2fad2417f54
惠东综合,http://mmitv.top/pltv/source.php?id=hdzh&token=05ec4f011ae5
梅县综合,http://mmitv.top/pltv/source.php?id=mxzh-1&token=ef10886bc6b6
清远综合,http://mmitv.top/pltv/source.php?id=qyzh&token=2b900ff746aa
江门综合,http://mmitv.top/pltv/source.php?id=jmzh&token=fd8fa5fa1e1e
河源综合,http://mmitv.top/pltv/source.php?id=hyzh&token=6a631a137579
潮安综合,http://mmitv.top/pltv/source.php?id=cazh&token=2c5e1befd0a3
斗门融媒,http://mmitv.top/pltv/source.php?id=dmrm&token=4d7cf0e7110d
顺德综合,http://mmitv.top/pltv/source.php?id=sdzh&token=2391acb6b647
鹤山综合,http://mmitv.top/pltv/source.php?id=hszh&token=390c277a4038
增城台,http://mmitv.top/pltv/source.php?id=zct&token=6cdc67d8cb65
信宜台,http://mmitv.top/pltv/source.php?id=xyt&token=1c32df221bad
饶平台,http://mmitv.top/pltv/source.php?id=rpt&token=6d95d34e4402
百变课堂,http://mmitv.top/pltv/source.php?id=bbkt&token=4559c7cf0eef
宝宝动画,http://mmitv.top/pltv/source.php?id=bbdh&token=a597cb23a79c
电竞天堂,http://mmitv.top/pltv/source.php?id=djtt&token=10e5dadf0a48
谍战剧场,http://mmitv.top/pltv/source.php?id=dzjc&token=b13a9dfbfd61
华语影院,http://mmitv.top/pltv/source.php?id=hyyy&token=ac786438d21e
欢笑剧场4k,http://mmitv.top/pltv/source.php?id=hxjc-4k-1&token=badd5d010db4
健康养生,http://mmitv.top/pltv/source.php?id=jkys&token=b9613a0d8420
看天下精选,http://mmitv.top/pltv/source.php?id=ktxjx&token=278dbad3872b
七彩戏剧,http://mmitv.top/pltv/source.php?id=qcxj&token=438b5fc40706
青春动漫,http://mmitv.top/pltv/source.php?id=qcdm&token=838cff7be2aa
全球大片,http://mmitv.top/pltv/source.php?id=qqdp&token=061039ba8692
热门剧场,http://mmitv.top/pltv/source.php?id=rmjc&token=4cc6e830fd38
热门综艺,http://mmitv.top/pltv/source.php?id=rmzy&token=329e9440d9f2
上视教育,http://mmitv.top/pltv/source.php?id=ssjy&token=d157d38e1e5d
上视新闻,http://mmitv.top/pltv/source.php?id=ssxw&token=1b26520df910
戏曲精选,http://mmitv.top/pltv/source.php?id=xqjx&token=7f4c0af7100c
星光影院,http://mmitv.top/pltv/source.php?id=xgyy&token=ae5496d3334f
福建新闻,http://mmitv.top/pltv/source.php?id=fjxw&token=1a2675c918df
福建综合,http://mmitv.top/pltv/source.php?id=fjzh&token=31bad6875101
福建电视剧,http://mmitv.top/pltv/source.php?id=fjdsj&token=ae0e0970e50e
福建经济,http://mmitv.top/pltv/source.php?id=fjjj&token=b7f28208ddea
福建文体,http://mmitv.top/pltv/source.php?id=fjwt&token=ca1c9321035b
福建少儿,http://mmitv.top/pltv/source.php?id=fjse&token=14a6e141cd94
福建旅游,http://mmitv.top/pltv/source.php?id=fjly&token=bfcf50b9fb26
福建公共,http://mmitv.top/pltv/source.php?id=fjgg&token=6f3a52b610d2
福建教育,http://mmitv.top/pltv/source.php?id=fjjy&token=f22953128197
海峡卫视,http://mmitv.top/pltv/source.php?id=hxws&token=6c38c8542e48


列表获取： http://mmitv.top/pltv/source.php?id=list&token=free
